ID;Nom;IDCat;Qtt;Lien;Marque;BIO;Nutriscore
104471;Fromage apéritif Apericube Cocktail;314027;48cubes;104471.jpg;Apéricube;0;#
44279;Fromage apéritif Apericube Panier de campagne;314027;24cubes;44279.jpg;Apéricube;0;#
103519;Fromage apéritif Apericube Authentique 48 cubes;314027;250g;103519.jpg;Apéricube;0;#
87976;Fromage apéritif Apericube Selection du Fromager;314027;48cubes;87976.jpg;Apéricube;0;#
3641;Fromage apéritif Apérivrais Saveurs d'Italie;314027;100g;3641.jpg;Apérivrais;0;#
3640;Fromage apéritif Apérivrais Saveurs de provence;314027;100g;3640.jpg;Apérivrais;0;#
8870;Dés Fromages Herbes Poivrons Les Croisés 29% MG;314027;300g;8870.jpg;Les Croisés;0;D
14378;Dés de fromage Les Croisés Basilic ciboulette;314027;120g;14378.jpg;Les Croisés;0;D
14376;Dés de fromage Les Croisés Ail et fines herbes;314027;120g;14376.jpg;Les Croisés;0;D
27487;Salakis Basilic;314027;300g;27487.jpg;Salakis;0;#
30519;Dés de Fromage Salade Boursin Noisettes et 3 noix;314027;120g;30519.jpg;Boursin;0;#
24972;Chèvre à dorer Les Croisés x4;314027;100g;24972.jpg;Les Croisés;0;D
80927;Fromage chèvre chaud Soignon Nature 21% MG;314027;4x25g;80927.jpg;Soignon;0;D
182098;Panés Mozzarella Grand Fermage;314027;100g;182098.jpg;Grand Fermage;0;D
132285;Feta Les Croisés Tranche;314027;150g;132285.jpg;Les Croisés;0;D
188170;Feta grecque AOP Greco;314027;150g;188170.jpg;Greco;0;D
156476;Feta AOP Islos;314027;150g;156476.jpg;Islos;0;D
6880;Fromage Mimolette Les Croisés En tranche x8;314028;200g;6880.jpg;Les Croisés;0;D
35147;Fromage Les Croisés Au Cheddar Pour hamburger;314028;x20;35147.jpg;Les Croisés;0;D
21687;Fromage Les Croisés Au Cheddar Pour hamburger;314028;x10;21687.jpg;Les Croisés;0;D
52673;Burger Cheddar et Emmental 18%mg;314028;200g;52673.jpg;Président;0;D
45710;Fromage burger Président Emmental/cheddar 20 tr;314028;340g;45710.jpg;Président Germain;0;D
35148;Fromage fondu Les Croisés Emmental Croque monsieur;314028;x20;35148.jpg;Les Croisés;0;D
21688;Fromage fondu Les Croisés Emmental Croque monsieur;314028;x10;21688.jpg;Les Croisés;0;D
82520;Croque Emmental 18%mg President;314028;200g;82520.jpg;Président;0;D
27721;Emmental Les Croisés En tranches;314028;200g;27721.jpg;Les Croisés;0;D
159627;Fromage en tranches Fol Epi Tendre fruitée 8 tranches;314028;150g;159627.jpg;Fol Epi;0;D
32690;Leerdammer Le Léger 8 tranches;314028;200g;32690.jpg;Leerdammer;0;D
194298;Leerdammer Original 16 tranches;314028;400g;194298.jpg;Leerdammer;0;D
194297;Leerdammer Original 8 tranches;314028;200g;194297.jpg;Leerdammer;0;D
194299;Leerdammer Le Moelleux 10 tranches;314028;250g;194299.jpg;Leerdammer;0;D
6879;Fromage Gouda Les Croisés En tranche;314028;200g;6879.jpg;Les Croisés;0;D
6881;Fromage Maasdam Les Croisés En tranche x8;314028;200g;6881.jpg;Les Croisés;0;D
32555;Fromage Maasdam Les Croisés tranches x14 27.1%mg;314028;350g;32555.jpg;Les Croisés;0;D
44761;Les groumand Les Croisés 30.4% MG 6 tranches;314028;150g;44761.jpg;Les Croisés;0;D
38857;Fromage Cuisine Boursin Ail et fines herbes;314808;240g;38857.jpg;Boursin;0;#
25822;Fromage à tartiner Les Croisés Nature 24%mg;314029;300g;25822.jpg;Les Croisés;0;D
18351;Fromage à tartiner Les Croisés Nature 25%mg;314029;150g;18351.jpg;Les Croisés;0;D
9080;Fromage à tartiner St Môret nature 9 portions;314029;180g;9080.jpg;St Moret;0;D
41422;Fromage à tartiner St Môret Nature;314029;300g;41422.jpg;St Moret;0;D
88441;Fromage à tartiner St Môret Nature maxi format;314029;400g;88441.jpg;St Moret;0;D
50459;Fromage à tartiner St Môret Nature;314029;150g;50459.jpg;St Moret;0;D
197713;Fromage à tartiner St Moret Nature barquette;314029;500g;197713.jpg;St Moret;0;D
88448;Fromage à tartiner Carré Frais Nature 0% 8 portions;314029;200g;88448.jpg;Elle & Vire;0;B
64108;Fromage à tartiner Carré Frais Nature 8 portions;314029;200g;64108.jpg;Elle & Vire;0;D
5044;Fromage à tartiner Les Croisés Ail et fines herbes 25%mg;314029;150g;5044.jpg;Les Croisés;0;D
6222;Fromage à tartiner Les Croisés Noix 25%mg;314029;125g;6222.jpg;Les Croisés;0;D
56609;Le Fromage Fouetté Madame Loïk Nature au sel de Guérande;314029;320g;56609.jpg;Recettes de Madame Loïk;0;D
56610;Le Fromage Fouetté Madame Loïk Nature au sel de Guérande;314029;180g;56610.jpg;Recettes de Madame Loïk;0;D
8963;Le Fromage Fouetté Madame Loïk Echalote Ciboulette;314029;150g;8963.jpg;Recettes de Madame Loïk;0;#
182887;Fromage à tartiner Boursin Ail et fines herbes;314029;150g;182887.jpg;Boursin;0;#
81236;Fromage à tartiner Boursin Ail et fines herbes;314029;10portions;81236.jpg;Boursin;0;#
785;Fromage Rondelé Ail et fines herbes 33%mg;314029;125g;785.jpg;Rondelé;0;#
36347;Fromage Rondelé Noix de Dordogne;314029;125g;36347.jpg;Rondelé;0;#
44299;Fromage à tartiner Tartare Ail et fines herbes;314029;250g;44299.jpg;Tartare;0;#
119941;Fromage à tartiner Tartare Ail et fines herbes x10;314029;160g;119941.jpg;Tartare;0;#
90120;Crème Saint Agur;314029;155g;90120.jpg;Saint Agur;0;D
781;Fromage blanc Les Croisés Fondu à la crème x12;314029;240g;781.jpg;Les Croisés;0;D
44765;Fromage blanc fondu Les Croisés 30%MG X8;314029;160g;44765.jpg;Les Croisés;0;D
151996;Fromage Enfant Kiri Crème 24 portions à tartiner;314029;432g;151996.jpg;Kiri;0;D
159897;Fromage Enfant Kiri Crème 12 portions à tartiner;314029;1p;159897.jpg;Kiri;0;D
156156;Fromage Enfant Kiri Crème 8 portions à tartiner;314029;1p;156156.jpg;Kiri;0;D
29794;Fromage fondu Les Croisés 20%mg x24;314029;400g;29794.jpg;Les Croisés;0;D
126659;Fromage fondu Eco+ 24 portions;314029;400g;126659.jpg;Eco +;0;D
156153;Fromage La Vache Qui Rit Crémeuuuh x24 à tartiner;314029;384g;156153.jpg;Vache qui rit;0;D
201298;Fromage La Vache Qui Rit Original x12 à tartiner;314029;192g;201298.jpg;Vache qui rit;0;D
201300;Fromage La Vache Qui Rit Original x32 à tartiner;314029;512g;201300.jpg;Vache qui rit;0;D
51607;Fromage Enfant Kiri Goûter;314030;8barquettes;51607.jpg;Kiri;0;D
8003;Fromage Enfant Kiri Goûter 5 barquettes;314030;175g;8003.jpg;Kiri;0;D
51606;Fromage Goûter La Vache Qui Rit Pik & Croq 8 barquettes;314030;280g;51606.jpg;Vache qui rit;0;C
180344;Fromage Goûter Enfant Mini Babybel 6 portions;314030;132g;180344.jpg;Babybel;0;D
180345;Fromage Goûter Enfant Mini Babybel 12 portions;314030;264g;180345.jpg;Babybel;0;D
180346;Fromage Goûter Enfant Mini Babybel 20 portions;314030;440g;180346.jpg;Babybel;0;D
21890;Fromage Goûter Enfant Babybel Emmental 6 portions;314030;120g;21890.jpg;Babybel;0;D
6437;Fromage P'tit Louis 8 portions;314030;160g;6437.jpg;P'Tit Louis;0;D
88539;Fromage P'tit Louis Nature x12;314030;240g;88539.jpg;P'Tit Louis;0;D
15592;Fromage à pâte filée Ficello Nature;314030;8x21g;15592.jpg;Ficello;0;D
21888;Fromage à pâte filée Ficello Emmental;314030;8x21g;21888.jpg;Ficello;0;D
52703;Fromage Emmental à croquer Président;314030;144g;52703.jpg;Président Germain;0;D
25739;Bûche de chèvre Les Croisés Fondante 22%mg;314031;180g;25739.jpg;Les Croisés;0;D
2092;Fromage Ste Maure Les Croisés Lait pasteurisé 25% MG;314031;200g;2092.jpg;Les Croisés;0;D
5031;Petits chèvres doux Les Croisés;314031;200g;5031.jpg;Les Croisés;0;D
135296;Fromage mi chèvre Eco+ 23%mg;314031;180g;135296.jpg;Eco +;0;D
44300;Mini bûches de chèvre Soignon x6;314031;150g;44300.jpg;Soignon;0;D
39122;Fromage de chèvre Soignon Bûche Sainte Maure;314031;300g;39122.jpg;Soignon;0;D
21676;Fromage chèvre Ste Maure Sélection Soignon;314031;200g;21676.jpg;Soignon;0;D
39796;Bûche de chèvre Soignon Crémeuse;314031;180g;39796.jpg;Soignon;0;D
197716;Buche Fromage Chavroux Figue Noix Amande;314031;100g;197716.jpg;Chavroux;0;#
6580;Fromage de chévre Les Croisés;314031;150g;6580.jpg;Les Croisés;0;D
16046;Fromage de chèvre Les Croisés Frais rond;314031;200g;16046.jpg;Les Croisés;0;C
32268;Bûche de chèvre Les Croisés Non affiné 19%mg;314031;150g;32268.jpg;Les Croisés;0;D
196566;Chèvre frais Chavroux;314031;150g;196566.jpg;Chavroux;0;C
24968;Fromage de chèvre Petit Billy 45%mg;314031;200g;24968.jpg;Petit Billy;0;C
768;Fromage de chèvre Les Croisés Lait pasteurisé 22%mg;314031;180g;768.jpg;Les Croisés;0;D
24971;Fromage Le Chèvre Soignon Boîte;314031;180g;24971.jpg;Soignon;0;D
52790;Fromage mi chèvre Soignon;314031;180g;52790.jpg;Soignon;0;D
52679;Fromage cabecou Rians 22%mg;314031;3x35g;52679.jpg;Rians;0;D
5021;Crottin de chèvre Les Croisés 23%mg;314031;2x60g;5021.jpg;Les Croisés;0;D
24970;Crottin de chèvre Rians 23%mg;314031;2x60g;24970.jpg;Rians;0;D
174516;Brique de Chèvre du Forez Nos régions ont du Talent;314031;200g;174516.jpg;Marque Repère;0;D
20146;Brique de brebis Les Croisés;314031;150g;20146.jpg;Les Croisés;0;D
60777;Fromage de brebis Lou Pérac Brique;314031;150g;60777.jpg;Lou Perac;0;D
29793;Fromage de brebis Les Croisés Rond 25%mg;314031;100g;29793.jpg;Les Croisés;0;D
40610;Fromage de brebis Lou Perac;314031;100g;40610.jpg;Lou Perac;0;D
11309;Fromage de brebis Le Brebiou des Pyrénées;314031;180g;11309.jpg;Brebiou;0;D
35823;Roquefort AOP en portions Les Croisés 25gx4;314032;100g;35823.jpg;Les Croisés;0;E
23968;Roquefort AOP Les Croisés Tranché;314032;150g;23968.jpg;Les Croisés;0;E
119709;Saint Agur Fromage à pâte persillée;314032;125g;119709.jpg;Saint Agur;0;#
90119;Saint Agur Fromage à pâte persillée;314032;190g;90119.jpg;Saint Agur;0;#
91768;Roquefort AOP Société;314032;100g;91768.jpg;Societe;0;E
60978;Roquefort AOP Société;314032;150g;60978.jpg;Societe;0;E
29144;Roquefort AOP Cave Baragnaudes 32% mg;314032;150g;29144.jpg;Societe;0;E
764;Fromage Bleu Les Croisés Lait pasteurisé 31% mg;314032;250g;764.jpg;Les Croisés;0;D
75567;Bresse Bleu Le Véritable Fromage à pâte persillée;314032;200g;75567.jpg;Bresse Bleu;0;#
7359;Gorgonzola AOP Les Croisés 48% MG;314032;150g;7359.jpg;#;0;D
51354;Mascarpone gorgonzola Tradizioni d'Italia;314032;200g;51354.jpg;Tradizioni d'Italia;0;D
200613;Fromage à pâte persillée Le Coq;314032;200g;200613.jpg;Le Coq;0;#
749;Camembert Les Croisés 20%MG;314033;250g;749.jpg;Les Croisés;0;D
750;Camembert de Pays Les Croisés 21% mg;314033;250gr;750.jpg;Les Croisés;0;D
60891;Camembert Président 20%MG;314033;250g;60891.jpg;Président Germain;0;D
61019;Camembert de campagne Président 22%mg;314033;250g;61019.jpg;Président Germain;0;D
20213;Camembert Coeur de Lion Crémeux 8 portions;314033;240g;20213.jpg;Coeur  de Lion;0;D
90122;Camembert Coeur de Lion;314033;250g;90122.jpg;Coeur  de Lion;0;D
93111;Camembert Le Rustique;314033;250g;93111.jpg;Le Rustique;0;D
20195;Camembert Isigny Ste Mère Au lait cru;314033;250g;20195.jpg;Isigny;0;D
7665;Camembert moulé Lanquetot Au lait thermisé;314033;250g;7665.jpg;Lanquetot;0;D
751;Coulommiers Les Croisés Tendre/Onctueux 24%mg;314033;350g;751.jpg;Les Croisés;0;D
70993;Coulommiers Président;314033;350g;70993.jpg;Président;0;D
93112;Coulommiers Coeur de Lion Doux & crémeux;314033;350g;93112.jpg;Coeur  de Lion;0;D
752;Petit Brie Les Croisés 32% matière grasse;314033;500g;752.jpg;Les Croisés;0;D
753;Pointe de Brie Les Croisés 32% mg;314033;200g;753.jpg;Les Croisés;0;D
11464;Fromage Pointe Brie Président Lait pasteurisé 31% MG;314033;200g;11464.jpg;Président;0;D
103885;Fromage Coeur de Lion Le Bon Brie;314033;200g;103885.jpg;Coeur  de Lion;0;D
795;Fromage Brique Les Croisés Lait pasteurisé 60%mg;314033;200g;795.jpg;Les Croisés;0;D
6581;Fromage : Le carrou Les croisés Authentique 27% mg;314033;220g;6581.jpg;Les Croisés;0;D
28203;Fromage : Le Carré Les Croisés 23%mg;314033;230g;28203.jpg;Les Croisés;0;D
25810;Coeur de crème Les Croisés;314033;200g;25810.jpg;Les Croisés;0;D
754;Fromage Les Croisés Coeur Crème Lait pasteurisé 33%mg;314033;300g;754.jpg;Les Croisés;0;D
3638;Fromage Mini Caprice des dieux;314033;3x50g;3638.jpg;Caprice des Dieux;0;D
70579;Fromage Caprice des dieux;314033;200g;70579.jpg;Caprice des Dieux;0;D
93041;Fromage Caprice des Dieux;314033;300g;93041.jpg;Caprice des Dieux;0;D
49933;Fromage Pavé d'Affinois Mini Mix 5 variétés;314033;130g;49933.jpg;Pavé d'Affinois;0;D
49932;Fromage Pavé d'Affinois Original;314033;6x30g;49932.jpg;Pavé d'Affinois;0;D
44298;L'Ortolan familial Fromagerie Milleret;314033;330g;44298.jpg;#;0;D
787;Fromage L'Ortolan Fromagerie Milleret;314033;250g;787.jpg;L'Ortolan;0;D
760;Emmental Les Croisés;314034;250g;760.jpg;Les Croisés;0;D
2090;Emmental Français Les Croisés;314034;500g;2090.jpg;Les Croisés;0;D
20183;Emmental français Entremont 45%mg;314034;250g;20183.jpg;Entremont;0;D
60588;Emmental Président 28%mg;314034;250g;60588.jpg;Président Germain;0;D
119797;Comté AOP Les Croisés 34% M.G.;314034;200g;119797.jpg;Les Croisés;0;D
7529;Fromage Comté Entremont;314034;200g;7529.jpg;Entremont;0;D
757;Fromage Comté Entremont 32 %mg;314034;350g;757.jpg;Entremont;0;D
5498;Comté des terroirs Entremont;314034;200g;5498.jpg;Entremont;0;D
32558;Mimolette Les Croisés 23.7%mg portion;314034;250g;32558.jpg;Les Croisés;0;E
77877;Gouda Vieux AOP Holland Master;314034;200g;77877.jpg;Holland Master;0;D
32556;Gouda Les Croisés 30.5%mg portion;314034;250g;32556.jpg;Les Croisés;0;D
41447;Meule fruitée Les Croisés 35% MG;314034;220g;41447.jpg;Les Croisés;0;D
14158;Fromage Mystère du Prieuré Lait pasteurisé;314034;340g;14158.jpg;Les Croisés;0;D
60890;Fromage Chaussée aux moines 25%mg;314034;340g;60890.jpg;Chaussée aux Moines;0;D
786;Fromage Chaussée aux Moines Lait pasteurisé 25%mg;314034;450g;786.jpg;Chaussée aux Moines;0;D
51352;Fromage Spécialité Cousteron;314034;320g;51352.jpg;Cousteron;0;D
4971;Fromage Spécialité Port Salut;314034;320g;4971.jpg;Port Salut;0;D
47686;Fromage Spécialité Babybel Maxi;314034;200g;47686.jpg;Babybel;0;D
32269;Maasdam Les Croisés 26.9%mg;314034;330g;32269.jpg;Les Croisés;0;D
32557;Edam Les Croisés 23.7%mg portion;314034;250g;32557.jpg;Les Croisés;0;E
41524;Fromage Pur Brebis Istara Ossau Iraty AOP 36%MG;314034;180g;41524.jpg;Istara;0;D
40612;Fromage de brebis Etorki;314034;180g;40612.jpg;Etorki;0;D
42703;Fromage Petit basque;314034;220g;42703.jpg;Istara;0;D
23520;Fromage Leerdammer Original;314034;500g;23520.jpg;Leerdammer;0;D
30882;Fromage Leerdammer Original;314034;250g;30882.jpg;Leerdammer;0;D
194296;Leerdammer Le Moelleux;314034;250g;194296.jpg;Leerdammer;0;D
88446;La tomme Fruitée Le Rustique;314034;280g;88446.jpg;Le Rustique;0;#
66746;Tomme de brebis Lou Perac;314034;200g;66746.jpg;Lou Perac;0;D
42682;Parmigiano Tradizioni d'Italia Reggiano DOP 30 mois;314034;200g;42682.jpg;Tradizioni d'Italia;0;D
808;Fromage Emmental Les Croisés Râpé 29%mg;314035;100g;808.jpg;Les Croisés;0;D
2095;Fromage Emmental Les Croisés Râpé;314035;3x70g;2095.jpg;Les Croisés;0;D
807;Fromage Emmental Les Croisés Râpé;314035;200g;807.jpg;Les Croisés;0;D
32267;Emmental râpé Les Croisés 29%mg;314035;325g;32267.jpg;Les Croisés;0;D
82218;Emmental Rapé Les Croisés;314035;750g;82218.jpg;Les Croisés;0;D
52080;Fromage Emmental Les Croisés Râpé;314035;1kg;52080.jpg;Les Croisés;0;D
52135;Emmental Les Croisés Râpé;314035;150g;52135.jpg;Les Croisés;0;D
60892;Emmental rapé Président 29%mg;314035;200g;60892.jpg;Président Germain;0;D
45712;Emmental rapé Président;314035;500g;45712.jpg;Président Germain;0;D
53839;Râpé 3 fromages Président;314035;200g;53839.jpg;Président;0;D
45415;Fromage Emmental Entremont Râpé;314035;300g;45415.jpg;Entremont;0;D
44293;Emmental râpé Entremont français;314035;160g;44293.jpg;Entremont;0;D
27120;Fromage râpé Meule d'Or Sachet zip;314035;200g;27120.jpg;#;0;D
7293;Râpé aux 3 fromages Les Croisés 27%mg;314035;200g;7293.jpg;Les Croisés;0;D
135343;Rapé 3 fromages Les Croisés Familial;314035;350g;135343.jpg;Les Croisés;0;D
163613;Mozzarella rapée Les Croisés 22%MG;314035;150g;163613.jpg;Les Croisés;0;D
52684;Cheddar râpés;314035;200g;52684.jpg;Les Croisés;0;D
44768;Râpé spécial gratin Les Croisés 32%MG;314035;150g;44768.jpg;Les Croisés;0;D
125383;AOP Comté rapé Les Croisés 34%mg;314035;130g;125383.jpg;Les Croisés;0;D
52699;Comté Entremont Râpé;314035;2x70g;52699.jpg;Entremont;0;D
809;Parmesan Parmigiano Reggiano Les Croisés râpé;314035;60g;809.jpg;#;0;D
810;Grana Padano Les Croisés Râpé 28%mg;314035;100g;810.jpg;Les Croisés;0;D
31717;Parmesan Parmigiano Reggiano Casa Azzurra râpé;314035;60g;31717.jpg;Casa Azzurra;0;D
31211;Grana Padano Casa Azzura Râpé;314035;100g;31211.jpg;Casa Azzurra;0;D
3034;Fromage Parmesan Parmareggio;314035;60g;3034.jpg;Entremont;0;D
88440;Fromage crémeux Saint Albray Format familial;293218;310g;88440.jpg;Saint Albray;0;D
94164;Fromage crémeux Saint Albray;293218;200g;94164.jpg;Saint Albray;0;D
5908;Tourteau fromagé du Poitou Nos régions ont du Talent;284419;250g;5908.jpg;Marque Repère;0;D
796;Fromage raclette Les Croisés Tranchette lait pasteurisé;314037;400g;796.jpg;Les Croisés;0;D
23598;Fromage raclette Les Croisés Sans croûte 28%mg;314037;400g;23598.jpg;Les Croisés;0;D
45575;Fromage raclette Les Croisés Nature et 3 poivres;314037;400g;45575.jpg;Les Croisés;0;D
5042;Fromage raclette Les Croisés 3 variétés 26%mg;314037;700g;5042.jpg;Les Croisés;0;D
23780;Fromage raclette Eco+ Tranché;314037;2x400g;23780.jpg;Eco +;0;D
9065;Fromage tartiflette Ermitage 27%mg;314037;500g;9065.jpg;Ermitage;0;D
7975;Fromage Tartiflette Ermitage 50%mg;314037;250g;7975.jpg;Ermitage;0;D
6928;Préparation pour fondue Les Croisés 18%mg;314037;400g;6928.jpg;Les Croisés;0;D
24967;Fondue Savoyarde Richesmonts 18%mg;314037;450g;24967.jpg;Riches Monts;0;D
103619;Crème glacée Haagen Dazs Vanille;284725;400g;103619.jpg;Haagen-Dazs;0;D
103621;Crème glacée Haagen Dazs Vanille pecan;284725;400g;103621.jpg;Haagen-Dazs;0;D
103657;Crème glacée Haagen Dazs Vanille Pot Macadamia;284725;400g;103657.jpg;Haagen-Dazs;0;D
103661;Crème glacée Haagen Dazs Vanilla caramel brownie;284725;386g;103661.jpg;Haagen-Dazs;0;D
103891;Crème glacée Haagen Dazs Salted Caramel;284725;400g;103891.jpg;Haagen-Dazs;0;E
103622;Crème glacée Haagen Dazs Caramel Biscuits Speculoos;284725;400g;103622.jpg;Haagen-Dazs;0;D
106986;Crème glacée Pot Häagen Dazs Pralines & Cream;284725;400g;106986.jpg;Haagen-Dazs;0;E
152703;Häagen Dazs Pot Duo Belgian Chocolat/Vanille;284725;353g;152703.jpg;Haagen-Dazs;0;D
103684;Crème glacée Haagen Dazs Vanille favorite sélection;284725;318g;103684.jpg;Haagen-Dazs;0;E
103680;Crème glacée Haagen Dazs Vanille Macadamia;284725;324g;103680.jpg;Haagen-Dazs;0;D
103665;Crème glacée Haagen Dazs Mini Collection caramel x4;284725;321g;103665.jpg;Haagen-Dazs;0;D
106985;Minis pots Häagen Dazs Collection vanille x4;284725;321g;106985.jpg;Haagen-Dazs;0;D
130319;Mini Cup Fruit collection Haagen Dazs;284725;326g;130319.jpg;Haagen-Dazs;0;D
106987;Häagen Dazs Mini pots Salt Caramel x4;284725;324g;106987.jpg;Haagen-Dazs;0;E
106984;Minis pots Häagen Dazs Collection original x4;284725;324g;106984.jpg;Haagen-Dazs;0;D
124499;Crème glacée Ben & Jerry's Vanilla Pecan Blondie;284725;414g;124499.jpg;Ben & Jerry's;0;#
124498;Crème glacée Ben&Jerry's Cookie Dough;284725;406g;124498.jpg;Ben & Jerry's;0;#
101078;Crème glacée Ben&Jerry's Fan favourites;284725;4x100ml;101078.jpg;Ben & Jerry's;0;#
130347;Bâtonnets Trium Caramel Beurre Salé x4;284265;288g;130347.jpg;Trofic;0;E
36010;Bâtonnets Trium Vanille chocolat blanc x4;284265;308g;36010.jpg;Trofic;0;E
132625;Batônnets Trium Vanille Fruits rouge x4;284265;286g;132625.jpg;Trofic;0;C
126849;Batonnets Smicy Vanille chocolat x12;284265;456g;126849.jpg;Smicy;0;D
126848;Batonnets Smicy Vanille x12;284265;456g;126848.jpg;Smicy;0;D
126850;Batonnets Smicy Pistache chocolat x12;284265;456g;126850.jpg;Smicy;0;D
126847;Batonnets Smicy Vanille fraise x12;284265;456g;126847.jpg;Smicy;0;D
25926;Bâtonnet Magnum Amande x4;284265;328g;25926.jpg;Magnum;0;#
25143;Bâtonnet Magnum Amande x8;284265;656g;25143.jpg;Magnum;0;#
129871;Bâtonnet Magnum Caramel Amandes x4;284265;296g;129871.jpg;Magnum;0;#
82093;Mini bâtonnet Magnum Amandes x6;284265;276g;82093.jpg;Magnum;0;D
82027;Glace bâtonnets Magnum Mini Amande Chocolat Blanc|6x55ml;284265;6x55ml;82027.jpg;Magnum;0;#
179882;Bâtonnet Magnum Amande remix x4;284265;264g;179882.jpg;Magnum;0;#
25144;Bâtonnet Magnum Classic x8;284265;632g;25144.jpg;Magnum;0;#
25928;Bâtonnet Magnum Classic x4;284265;316g;25928.jpg;Magnum;0;#
82092;Mini bâtonnet Magnum Classic x6;284265;264g;82092.jpg;Magnum;0;E
82023;Mini bâtonnet Magnum Chocolat blanc Amande x6;284265;267g;82023.jpg;Magnum;0;#
25927;Bâtonnet Magnum Blanc x4;284265;316g;25927.jpg;Magnum;0;#
105110;Bâtonnet Magnum White choco Cookie;284265;296g;105110.jpg;Magnum;0;#
129873;Batonnets glace Magnum Chocolat Blanc Amande x4;284265;292g;129873.jpg;Magnum;0;#
34983;Bâtonnet Magnum Fraise et blanc x4;284265;360g;34983.jpg;Magnum;0;D
155549;Bâtonnets glace Magnum Double gold caramel x4;284265;284g;155549.jpg;Magnum;0;#
126662;Bâtonnet Magnum Ruby x4;284265;288g;126662.jpg;Magnum;0;#
49847;Bâtonnet Magnum Double chocolat x4;284265;276g;49847.jpg;Magnum;0;#
82021;Mini bâtonnet Magnum Double chocolat x6;284265;300g;82021.jpg;Magnum;0;D
82020;Mini bâtonnet Magnum Double caramel x6;284265;300g;82020.jpg;Magnum;0;#
103566;Batonnets de glaces Nuii Almond & java vanilla;284265;x4;103566.jpg;Nuii;0;E
103563;Batonnets de glace Nuii Salted Caramel macadamia;284265;272g;103563.jpg;Nuii;0;E
103922;Batonnets Nuii White chocolate&scandinavia;284265;x4;103922.jpg;Nuii;0;E
130318;Bâtonnets Vanilla Caramel Almond Haagen Dazs;284265;280g;130318.jpg;Haagen-Dazs;0;E
130317;Bâtonnets Macadamia Nut Brittle Haagen Dazs x4;284265;280G;130317.jpg;Haagen-Dazs;0;E
132159;Bâtonnets Häagen Dazs Salted Caramel;284265;280g;132159.jpg;Haagen-Dazs;0;E
126972;Mini bâtonnet Haagen Dazs Caramel Macadamia x6;284265;222g;126972.jpg;Haagen-Dazs;0;E
49878;Bâtonnets Milka Chocolat Vanille x4;284265;284g;49878.jpg;Milka;0;E
156397;Glaces Ferrero Rocher x4 chocolat lait noisettes;284265;200g;156397.jpg;Ferrero;0;#
156415;Glaces Raffaello x4 noix de coco amandes;284265;188g;156415.jpg;Raffaello;0;#
179651;Bâtonnet Daim x4;284265;282g;179651.jpg;Daim;0;E
153073;Cônes glacés Trium Vanille chocolat x6;284264;426g;153073.jpg;Trofic;0;D
153075;Cônes glacés Trium Chocolat pistaches x6;284264;402g;153075.jpg;Trofic;0;D
153074;Cônes glacés Trium Citron framboise x6;284264;456g;153074.jpg;Trofic;0;C
153072;Cônes glacés Trium Café x6;284264;426g;153072.jpg;Trofic;0;D
153071;Cônes glacés Trium Crème brulée x6;284264;426g;153071.jpg;Trofic;0;D
153070;Cônes glacés Trium Menthe chocolat x6;284264;414g;153070.jpg;Trofic;0;D
153069;Cônes glacés Trium Rhum raisins x6;284264;414g;153069.jpg;Trofic;0;D
153062;Cônes glacés Trium Vanille x6;284264;402g;153062.jpg;Trofic;0;D
153061;Cônes glacés Trium Vanille fraise x6;284264;426g;153061.jpg;Trofic;0;D
153060;Cônes glacés Trium Vanille caramel x6;284264;432g;153060.jpg;Trofic;0;D
38563;Cône Extrême Nestlé Chocolat intense x6;284264;426g;38563.jpg;Extreme;0;D
36633;Glace Cône Nestlé Extrême Crème brulée x6;284264;426g;36633.jpg;Extreme;0;D
38562;Cône Nestlé Extrême Vanille de Madagascar x6;284264;426g;38562.jpg;Extreme;0;D
54959;Cône Extrême Intense Nestle Pistache Chocolat;284264;6x71g;54959.jpg;Extreme;0;D
54958;Cône Extrême Nestle Menthe chocolat;284264;6x71g;54958.jpg;Extreme;0;D
54944;Cône Nestlé Extrême Café intense;284264;6x71g;54944.jpg;Extreme;0;D
54957;Cône Extrême Nestle Vanille Fraise;284264;6x71g;54957.jpg;Extreme;0;D
30969;Glace Cône Nestlé Extrême Sorbet fruits rouges x6;284264;426g;30969.jpg;Extreme;0;C
78176;Mini cônes Extrême Vanille Chocolat x8;284264;312g;78176.jpg;Extreme;0;D
82172;Mini cônes Extrême Vanille Caramel x8;284264;312g;82172.jpg;Extreme;0;E
171188;Barre glacée Snickers Chocolat & Caramel x6;284264;274g;171188.jpg;Snickers;0;#
171192;Barre glacée Mars Chocolat & Caramel x12;284264;480g;171192.jpg;Mars;0;#
43407;Glace à l'eau Star Smicy Framboise Orange Citron x8;285250;480g;43407.jpg;Smicy;0;C
27070;Bâtonnets Oasis Tropical x10;285250;400g;27070.jpg;Oasis;0;C
27069;Sorbet Oasis Multifruits x10;285250;400g;27069.jpg;Oasis;0;C
27088;Glace à l'eau Stick Smicy 5 parfums x20;285250;845g;27088.jpg;Trofic;0;C
4357;Glace à l'eau Yéti 5 parfums;285250;24x45g;4357.jpg;Yeti;0;C
1252;Glace Smicy Vanille fraise chocolat;285250;345g;1252.jpg;Smicy;0;D
