ID;Prix;IDsupermarket;is_available
80694;4.3;1;1
20307;2.86;1;1
130354;4.15;1;1
103888;4.49;1;1
85883;9.99;1;0
46907;6.45;1;1
32843;3.3;1;0
84763;4.69;1;1
57839;4.39;1;1
20858;4.16;1;0
46906;8.39;1;1
18219;4.19;1;1
174833;4.14;1;0
174835;4.1;1;0
16805;5.35;1;1
18748;4.99;1;0
18746;4.88;1;1
18749;4.29;1;1
41357;2.9;1;1
41359;7.99;1;0
41358;11.9;1;1
48179;5.79;1;0
3904;6.95;1;1
3917;6.05;1;1
3918;5.89;1;1
3922;5.98;1;1
56881;6.28;1;0
26643;5.71;1;1
69423;5.86;1;1
69828;4.9;1;0
184323;8.99;1;1
184320;7.99;1;0
53651;4.77;1;1
51938;5.9;1;0
51384;5.99;1;0
84801;4.92;1;0
49055;4.28;1;1
27108;4.39;1;1
16765;3.99;1;1
18723;4.3;1;1
16741;5.89;1;1
53187;5.73;1;0
16747;5.19;1;1
16737;6.85;1;1
16766;9.53;1;0
26647;3.6;1;1
18754;4.01;1;1
174834;5.04;1;0
132796;5.68;1;0
26464;4.49;1;1
2906;7.53;1;0
3914;5.33;1;1
2905;7.75;1;1
166824;7.19;1;1
160008;4.89;1;0
28016;3.67;1;1
4426;1.93;1;1
4425;1.93;1;1
155282;4.9;1;1
14660;1.11;1;1
14659;2.37;1;1
129357;1.59;1;1
129359;2.4;1;1
129360;1.59;1;1
129072;1.65;1;1
129074;1.26;1;1
142722;4.09;1;1
128945;2.64;1;1
40649;3.09;1;0
38220;3.09;1;0
37863;2.55;1;1
5511;1.45;1;1
3195;1.14;1;1
2280;5.92;1;1
152379;5.58;1;1
22103;1.0;1;1
62687;4.85;1;1
152900;3.75;1;1
6484;2.14;1;1
23753;1.99;1;1
115528;2.14;1;1
40666;2.66;1;1
55816;1.09;1;1
127150;2.09;1;1
13650;1.91;1;1
38228;1.79;1;1
148070;5.99;1;1
116339;4.48;1;1
37864;4.99;1;1
85059;6.24;1;1
48392;4.28;1;1
24755;1.98;1;1
179001;13.33;1;1
126506;6.98;1;1
145119;7.05;1;1
179002;8.37;1;1
145121;4.49;1;1
145120;2.39;1;1
43769;8.13;1;1
4543;4.69;1;1
2277;2.39;1;1
40679;9.42;1;1
16095;5.6;1;1
113331;13.99;1;1
113327;12.99;1;1
28025;4.99;1;1
27567;8.75;1;1
113842;1.02;1;1
3604;1.29;1;1
23252;1.36;1;1
150307;8.95;1;1
147119;6.5;1;1
44878;4.49;1;1
93857;5.4;1;1
93855;3.89;1;1
93814;3.89;1;1
44576;2.65;1;1
93785;2.9;1;1
44871;4.99;1;1
44877;4.99;1;1
44574;3.99;1;1
44575;2.69;1;1
5110;1.47;1;1
204;0.74;1;1
203;0.77;1;0
5509;1.53;1;0
47256;1.51;1;1
46462;1.03;1;0
47254;1.61;1;0
19420;1.1;1;1
6467;1.45;1;1
211;1.21;1;1
6511;1.55;1;1
47257;0.9;1;1
12376;0.91;1;1
210;0.84;1;1
12426;1.54;1;1
200;1.43;1;1
33302;0.99;1;1
8415;0.8;1;1
32982;1.55;1;1
19427;1.11;1;1
47258;1.29;1;0
12236;1.34;1;1
17901;1.57;1;0
9170;1.46;1;1
12611;2.69;1;1
5407;1.54;1;1
12249;1.57;1;1
12674;1.59;1;1
5400;1.62;1;1
32286;1.57;1;1
73798;1.28;1;1
59345;1.79;1;1
3694;1.35;1;1
7345;1.1;1;1
42624;2.1;1;0
195;1.04;1;1
16947;2.03;1;0
31174;2.06;1;1
196;1.11;1;1
193;1.41;1;1
5176;1.36;1;1
8382;1.11;1;1
3225;1.95;1;1
6155;1.27;1;1
8383;1.28;1;1
47646;1.32;1;0
19305;1.26;1;1
3226;1.25;1;1
185;0.8;1;1
101461;1.1;1;1
79545;1.66;1;0
175573;1.47;1;0
30947;0.98;1;0
7459;0.73;1;0
3946;0.73;1;1
8564;0.82;1;1
31058;0.76;1;1
191;1.45;1;0
182921;1.35;1;0
182924;1.35;1;0
182922;1.35;1;1
182923;1.35;1;0
182919;1.35;1;1
6089;0.88;1;0
8388;0.93;1;1
91241;1.18;1;1
130717;1.29;1;1
48891;1.58;1;1
48890;1.66;1;1
48899;1.88;1;1
79543;1.7;1;1
103991;1.65;1;1
6512;1.24;1;0
3215;1.89;1;1
23798;1.64;1;1
23799;1.93;1;1
73706;2.24;1;1
126178;1.81;1;0
119426;3.49;1;1
119425;2.42;1;1
19441;2.22;1;1
7783;1.37;1;0
80731;2.59;1;1
80734;3.06;1;1
80733;2.15;1;1
57831;2.47;1;1
41138;3.66;1;1
31188;1.96;1;1
71435;2.05;1;1
167610;1.64;1;1
167400;2.83;1;1
173001;2.83;1;1
3980;2.41;1;1
175;1.39;1;1
21027;0.91;1;1
3305;0.97;1;1
23221;1.2;1;1
178;1.02;1;0
20986;0.77;1;1
8855;1.22;1;1
23219;1.45;1;1
40904;1.59;1;1
16061;0.98;1;0
132088;1.13;1;0
16062;1.54;1;0
40214;1.43;1;1
16063;1.52;1;0
93244;1.89;1;1
169;1.79;1;1
224;1.79;1;1
3221;3.1;1;1
13532;2.49;1;1
31185;3.92;1;1
30942;2.21;1;1
41795;1.45;1;1
30941;2.32;1;1
223;2.89;1;1
54857;1.49;1;1
6345;1.16;1;1
221;3.1;1;0
132341;1.6;1;1
26648;1.4;1;1
7350;2.62;1;1
3220;1.61;1;1
137873;1.88;1;0
136645;2.87;1;1
44097;3.31;1;1
38027;2.69;1;1
158805;2.78;1;1
39912;2.42;1;1
47671;2.48;1;1
19301;2.09;1;1
230;1.11;1;0
3948;1.56;1;1
36903;2.75;1;1
45457;3.09;1;1
202623;1.05;1;1
93341;2.95;1;1
34884;3.49;1;1
7362;0.98;1;0
7363;1.19;1;1
7866;2.39;1;0
988;2.47;1;1
23963;1.79;1;1
29856;1.39;1;1
2111;2.44;1;0
990;2.39;1;1
23168;1.79;1;1
985;4.77;1;1
29854;2.55;1;0
991;4.8;1;0
29855;2.55;1;0
986;3.25;1;1
32145;3.25;1;1
35309;2.63;1;1
38022;1.71;1;1
88413;2.03;1;1
67393;2.74;1;1
66968;3.16;1;1
40676;3.0;1;0
41237;3.29;1;0
41238;3.27;1;1
11465;3.09;1;1
3834;3.24;1;1
4988;6.2;1;1
49018;3.21;1;1
7972;3.17;1;1
6199;3.2;1;1
13425;6.16;1;1
47711;2.36;1;1
178979;2.25;1;0
38985;2.59;1;1
77976;2.75;1;1
1009;2.09;1;1
1008;2.54;1;0
36041;3.63;1;1
36040;2.32;1;1
1014;1.89;1;0
1013;0.95;1;1
51995;1.36;1;0
1012;1.39;1;0
1011;0.66;1;0
29864;1.71;1;0
10637;2.79;1;1
10638;2.37;1;1
29872;2.31;1;1
21699;1.78;1;0
135246;1.21;1;0
91776;4.36;1;0
36037;3.07;1;0
1004;2.71;1;1
93466;3.39;1;0
23583;1.75;1;1
20180;1.6;1;1
113754;1.53;1;0
177672;1.03;1;0
95563;2.08;1;1
95564;1.8;1;1
59722;2.66;1;1
65970;2.49;1;1
7530;0.81;1;1
103094;2.66;1;1
59832;4.45;1;1
177670;2.05;1;0
78932;2.91;1;0
1010;2.74;1;0
1005;2.25;1;1
1006;1.85;1;1
11310;2.73;1;1
2112;2.98;1;1
29869;2.49;1;1
22140;2.64;1;0
28940;2.75;1;1
136655;2.99;1;1
134143;2.79;1;1
66958;2.79;1;1
126586;0.95;1;0
153814;0.99;1;0
92452;1.99;1;1
9229;2.5;1;1
40651;2.89;1;0
176209;2.99;1;1
129938;2.49;1;0
183407;3.29;1;1
92702;2.49;1;1
61434;2.5;1;1
110173;3.99;1;0
134128;3.49;1;1
126585;1.99;1;0
136755;2.29;1;0
174886;1.29;1;1
178074;1.99;1;1
175339;1.49;1;1
93050;2.79;1;0
2873;2.99;1;1
26988;1.99;1;1
177941;1.99;1;1
27277;1.15;1;1
4188;1.8;1;0
34670;1.99;1;1
135282;1.69;1;1
136670;1.79;1;1
75587;2.49;1;1
112143;1.99;1;1
112556;2.29;1;1
34671;1.29;1;0
126591;1.39;1;0
92529;1.49;1;1
165049;2.49;1;1
126590;1.99;1;1
75593;3.49;1;0
165043;2.49;1;1
119510;3.49;1;1
2872;2.99;1;1
44943;3.99;1;1
59947;3.99;1;1
110178;0.99;1;1
112562;1.19;1;1
33924;0.66;1;1
5017;1.03;1;1
20715;1.19;1;1
178251;0.99;1;1
74284;1.99;1;1
189135;2.29;1;1
4185;4.3;1;1
4186;3.99;1;1
100315;3.99;1;1
2897;4.99;1;1
67915;1.85;1;0
116967;2.23;1;1
187941;2.55;1;0
187948;2.99;1;1
126990;3.49;1;1
89190;1.79;1;0
187942;2.99;1;0
136573;4.49;1;0
134138;2.49;1;0
93030;1.99;1;1
2900;1.49;1;0
3799;1.45;1;1
32814;1.49;1;1
4484;1.89;1;1
59552;1.39;1;1
202870;1.81;1;1
202872;0.89;1;0
11611;3.29;1;0
9246;3.29;1;1
126987;1.99;1;1
136571;2.49;1;1
27284;3.99;1;1
85051;2.59;1;1
119594;2.49;1;1
88707;3.69;1;1
60723;2.45;1;1
32663;2.29;1;1
136668;1.69;1;0
53480;2.19;1;1
136663;1.79;1;0
93071;1.99;1;1
102077;2.19;1;1
8463;4.99;1;0
36432;2.89;1;1
191139;2.99;1;1
142074;2.49;1;1
192024;2.49;1;1
134631;2.49;1;1
10324;2.79;1;0
46498;2.79;1;1
145209;1.99;1;1
4518;1.09;1;1
142084;1.99;1;1
135276;1.49;1;1
145213;2.95;1;0
175283;0.99;1;1
202871;1.99;1;1
201341;0.99;1;1
43384;2.95;1;1
13781;1.79;1;0
2532;1.05;1;0
39058;1.75;1;1
2531;1.19;1;0
13977;2.19;1;0
177367;2.35;1;1
30646;0.99;1;0
177369;1.9;1;0
13975;1.85;1;1
15629;2.38;1;0
30645;1.69;1;0
51939;2.57;1;1
26732;1.98;1;0
57288;2.09;1;0
17432;2.39;1;1
5023;1.1;1;0
30627;1.61;1;0
34718;1.99;1;1
32647;1.7;1;1
11603;1.75;1;1
11585;1.75;1;0
87017;3.15;1;1
175473;1.75;1;1
155831;1.75;1;1
1219;1.55;1;1
9916;1.35;1;1
1217;1.19;1;0
1218;1.09;1;0
20721;1.85;1;1
183128;2.51;1;0
183130;3.43;1;0
183129;2.8;1;1
183496;1.79;1;1
30059;2.99;1;1
19957;1.57;1;1
1211;1.55;1;1
1221;2.23;1;1
7996;1.15;1;0
29874;2.38;1;1
19960;1.72;1;1
44748;2.59;1;1
1223;1.95;1;1
9915;1.85;1;0
20762;1.75;1;1
20760;1.97;1;1
1226;1.19;1;1
20685;2.15;1;1
20759;1.57;1;0
1212;1.8;1;1
1215;1.8;1;0
20686;1.79;1;1
8194;3.49;1;1
60537;3.1;1;0
10979;2.61;1;1
60539;3.4;1;1
38861;1.99;1;1
21877;1.78;1;1
14334;2.77;1;1
1225;2.24;1;1
14330;3.29;1;1
44732;2.29;1;1
4008;1.39;1;1
1227;2.95;1;1
1229;3.05;1;1
1228;3.09;1;1
12930;4.95;1;1
30029;6.25;1;0
58655;2.69;1;1
3777;1.99;1;1
44737;5.46;1;0
1200;4.69;1;1
14327;4.29;1;0
99574;3.96;1;1
30110;3.0;1;1
1202;4.67;1;1
4022;6.44;1;1
9705;4.99;1;1
10690;1.81;1;0
13446;3.06;1;1
30917;4.53;1;1
61021;4.81;1;1
27961;4.91;1;0
30992;4.74;1;1
117403;3.73;1;0
117407;3.7;1;0
117404;3.77;1;1
117406;3.74;1;1
126616;3.08;1;1
4014;3.2;1;1
10227;3.06;1;1
10122;3.29;1;1
30051;3.65;1;1
66761;2.97;1;1
44939;3.65;1;1
44941;3.72;1;1
10163;2.0;1;1
10093;2.0;1;1
10092;1.74;1;1
58693;2.89;1;1
1239;1.89;1;1
1242;2.4;1;1
1243;1.25;1;0
16582;3.65;1;0
176038;5.49;1;0
176040;2.6;1;1
176043;3.07;1;1
176034;3.1;1;1
176027;2.47;1;1
176029;5.02;1;1
176031;5.27;1;1
176033;2.55;1;1
82350;2.85;1;1
69213;2.83;1;1
82351;2.75;1;0
115457;3.93;1;1
49971;3.78;1;1
1244;1.35;1;1
93520;3.0;1;1
112414;2.45;1;1
10125;1.6;1;1
23545;2.33;1;1
1238;1.85;1;1
1247;2.42;1;1
71535;3.55;1;1
10527;2.63;1;1
34449;1.56;1;1
87022;2.19;1;1
1246;1.54;1;1
99218;2.32;1;1
10526;3.16;1;1
1245;1.89;1;1
87023;2.52;1;1
34450;1.67;1;0
20683;1.24;1;1
17850;2.63;1;1
10126;1.85;1;1
63579;2.93;1;0
166419;2.85;1;0
33269;2.49;1;1
12602;1.65;1;1
7548;1.79;1;1
7585;1.75;1;1
12601;2.14;1;1
12670;1.69;1;1
7549;0.99;1;1
52118;3.1;1;1
66651;1.86;1;1
71487;1.14;1;1
110007;2.07;1;1
5563;1.52;1;1
50218;1.83;1;1
23387;1.88;1;1
6516;0.99;1;1
10994;1.76;1;1
18968;1.59;1;1
153313;2.12;1;0
153822;2.19;1;1
20239;1.59;1;1
7450;2.74;1;1
15130;2.7;1;1
3101;1.4;1;1
19426;1.19;1;1
281;1.4;1;1
298;1.28;1;1
31149;1.44;1;1
50225;2.06;1;1
182836;1.76;1;1
64666;3.47;1;1
35285;2.31;1;1
8804;1.66;1;1
9709;1.51;1;1
3743;2.39;1;1
26713;2.32;1;1
39556;2.7;1;1
53167;2.58;1;1
90091;2.95;1;0
101334;0.44;1;1
155546;2.0;1;1
14543;2.39;1;1
14544;3.09;1;1
163354;1.79;1;0
178951;3.27;1;1
174939;7.29;1;1
171409;7.73;1;1
1423;2.91;1;1
45499;4.07;1;1
1418;3.0;1;1
29133;2.1;1;1
118581;2.77;1;1
30117;3.23;1;1
45498;3.1;1;1
2195;2.11;1;1
1414;2.4;1;0
29361;3.95;1;1
25172;3.27;1;1
103806;2.8;1;1
30780;0.79;1;1
121388;2.15;1;1
1419;1.72;1;1
24908;2.56;1;1
44975;2.31;1;0
107673;6.51;1;1
45500;4.24;1;1
1416;1.6;1;1
1417;2.35;1;1
107654;4.36;1;1
23727;0.98;1;1
30781;0.69;1;1
164598;1.99;1;1
122367;1.93;1;1
25064;2.13;1;1
39061;1.59;1;1
1407;1.18;1;1
2193;1.25;1;1
39060;2.41;1;1
51227;2.1;1;1
57953;2.63;1;1
37438;1.78;1;1
69141;1.1;1;1
117245;2.61;1;1
1412;1.39;1;1
19723;1.7;1;1
2194;1.39;1;1
1413;1.35;1;1
8754;1.48;1;1
17413;1.41;1;1
14512;0.79;1;1
23726;2.23;1;0
36349;6.25;1;1
36348;3.17;1;1
2192;4.32;1;1
19796;2.68;1;1
1400;2.45;1;1
1404;2.59;1;1
23256;1.85;1;1
94922;1.0;1;1
182928;2.0;1;1
158762;2.27;1;1
48128;2.01;1;1
50956;2.39;1;1
77260;5.58;1;0
55257;2.99;1;1
55256;5.07;1;1
55260;3.67;1;1
148119;2.57;1;1
148090;4.6;1;0
148121;4.79;1;1
120890;3.28;1;1
163930;2.22;1;0
148105;5.12;1;1
148095;3.05;1;1
55265;2.69;1;1
55261;1.95;1;1
55262;2.09;1;1
148079;2.2;1;1
147420;3.75;1;1
147424;4.2;1;1
5575;2.7;1;0
38322;5.92;1;0
12587;3.94;1;0
36417;1.59;1;1
36418;1.45;1;1
137865;1.47;1;1
1846;1.53;1;1
108804;1.72;1;1
47722;4.68;1;1
62112;4.95;1;1
60124;1.75;1;1
17228;1.84;1;0
50687;6.3;1;1
42341;5.56;1;0
76888;4.97;1;0
36414;1.75;1;0
36412;2.99;1;0
137703;3.49;1;0
26797;1.06;1;1
1956;1.33;1;1
40142;3.75;1;0
1879;0.96;1;1
36419;0.97;1;1
36416;1.27;1;1
11003;1.32;1;1
23212;1.34;1;1
137700;3.95;1;0
137702;3.95;1;0
119558;4.0;1;1
119560;5.88;1;1
111430;5.44;1;1
119559;5.88;1;1
111423;4.48;1;1
131188;1.56;1;1
119556;1.76;1;1
68866;1.32;1;0
147237;1.74;1;1
73697;0.85;1;0
35906;1.77;1;1
35716;1.79;1;1
90675;2.35;1;1
45867;3.42;1;1
42507;4.84;1;1
90676;2.36;1;1
45868;3.47;1;1
45869;3.47;1;1
6461;3.27;1;1
51935;5.26;1;1
32103;1.93;1;1
32104;2.12;1;0
169190;1.85;1;1
169189;2.31;1;1
54385;2.69;1;1
71565;1.92;1;1
59539;1.23;1;1
27434;2.71;1;1
19239;2.63;1;0
61634;2.09;1;0
9266;2.71;1;1
18124;2.71;1;1
9265;2.49;1;1
61631;2.02;1;1
49385;3.55;1;1
67442;2.85;1;1
5339;2.92;1;0
8675;2.45;1;1
8674;1.99;1;0
166819;1.59;1;0
26151;1.41;1;1
16536;1.57;1;1
32293;1.56;1;1
161846;1.81;1;1
19702;1.85;1;1
96290;2.56;1;1
27123;2.95;1;1
6185;2.34;1;1
180191;2.06;1;1
36710;2.64;1;1
36711;2.47;1;0
37053;3.54;1;0
37054;2.15;1;1
128976;1.85;1;0
6830;1.53;1;1
6829;1.78;1;1
36704;1.81;1;1
36705;2.92;1;0
110052;1.9;1;0
9270;1.56;1;1
153015;2.26;1;1
19279;2.45;1;1
51683;2.18;1;1
176607;2.04;1;1
106271;5.35;1;1
106269;5.02;1;1
147262;5.66;1;1
23224;1.3;1;1
39770;2.63;1;1
30573;3.3;1;1
25465;5.59;1;1
19275;3.04;1;1
492;0.85;1;1
1955;0.85;1;0
32380;0.74;1;0
30372;2.47;1;1
30362;1.46;1;1
104120;1.26;1;1
26663;2.62;1;1
8972;0.7;1;1
1861;0.26;1;1
40631;0.71;1;1
494;0.92;1;1
158789;1.35;1;0
187461;2.05;1;1
187462;2.07;1;1
28280;0.99;1;1
59050;2.56;1;1
130789;2.43;1;1
130792;2.43;1;1
130790;2.44;1;1
130804;2.35;1;1
185831;2.52;1;1
155293;3.07;1;1
137713;1.69;1;1
146917;2.38;1;1
146916;2.73;1;1
48843;3.5;1;1
48844;3.33;1;1
42508;3.73;1;1
174227;4.99;1;1
144773;2.86;1;1
162597;1.48;1;1
3951;0.85;1;1
495;0.64;1;1
8645;1.55;1;1
29048;1.7;1;1
8648;1.81;1;1
29045;2.73;1;1
8649;0.99;1;1
8643;1.49;1;1
137988;2.66;1;1
2524;2.15;1;1
2523;2.23;1;1
186870;1.95;1;1
186869;2.06;1;1
168169;2.49;1;1
86810;5.99;1;1
8647;1.03;1;1
2522;1.74;1;1
2525;1.93;1;1
2236;1.86;1;1
158788;3.49;1;1
148764;3.18;1;1
58188;2.85;1;1
26384;3.91;1;0
104133;3.92;1;1
26377;2.69;1;0
104293;2.72;1;0
26376;2.49;1;0
86884;4.2;1;0
77681;3.75;1;0
86885;4.3;1;1
52175;1.79;1;1
147350;3.99;1;1
19059;1.5;1;1
11917;1.49;1;1
77731;3.59;1;1
6810;2.69;1;1
11906;3.86;1;0
2237;1.69;1;1
6809;4.1;1;0
11900;2.25;1;1
49255;0.79;1;1
49256;1.65;1;1
159394;3.89;1;1
496;2.49;1;1
497;2.21;1;1
147250;1.32;1;1
147251;2.55;1;1
59092;2.47;1;1
8672;1.25;1;1
8646;1.47;1;1
8651;1.19;1;1
71154;2.29;1;1
8650;1.19;1;1
43006;1.22;1;1
150485;2.83;1;1
162271;4.6;1;1
150486;2.5;1;1
46016;2.9;1;1
12527;1.0;1;1
31069;1.51;1;1
25361;2.17;1;1
72731;2.74;1;0
64692;2.25;1;1
30477;2.2;1;1
48745;2.14;1;1
38705;3.78;1;1
57304;5.39;1;1
104112;1.87;1;1
115357;2.48;1;0
25386;2.76;1;1
134353;2.09;1;1
134352;2.52;1;1
134333;2.15;1;1
24293;2.97;1;1
43781;5.28;1;1
37255;3.18;1;0
39569;3.24;1;1
97680;3.53;1;1
39570;3.21;1;1
39559;3.58;1;0
82267;5.44;1;1
92533;2.73;1;1
92532;5.11;1;0
82265;2.69;1;1
158779;2.99;1;1
158781;2.99;1;1
204058;3.49;1;0
204056;3.95;1;1
204057;3.49;1;1
132234;0.92;1;0
43618;1.91;1;1
131806;2.45;1;1
121708;3.17;1;0
127430;2.55;1;1
120492;2.23;1;1
25343;6.27;1;1
178147;4.39;1;1
100991;3.16;1;1
171836;4.45;1;1
101115;2.99;1;0
180008;2.92;1;1
1871;3.0;1;1
24390;2.07;1;0
30128;5.07;1;1
37552;4.14;1;1
34179;2.45;1;1
473;2.61;1;1
42446;6.12;1;1
134257;2.09;1;1
33262;2.47;1;1
35761;3.28;1;1
90828;4.03;1;1
36636;4.1;1;1
41243;2.58;1;1
36635;4.5;1;0
41244;2.39;1;1
474;2.32;1;1
475;2.33;1;1
35760;3.28;1;1
33271;2.54;1;1
33266;2.62;1;1
456;2.13;1;1
143604;1.49;1;1
137900;1.37;1;1
143605;1.55;1;1
143602;1.53;1;1
137904;1.39;1;1
2182;1.94;1;1
136814;3.5;1;1
482;1.98;1;1
135481;3.43;1;1
87919;2.04;1;1
134047;3.61;1;1
1845;2.0;1;0
483;2.1;1;1
19375;1.55;1;1
48164;2.89;1;1
72901;2.37;1;1
19366;1.62;1;1
25283;1.64;1;1
25751;1.68;1;0
79625;2.64;1;1
79623;2.65;1;1
79624;2.79;1;1
103505;2.87;1;1
130759;3.2;1;1
17189;1.97;1;1
40333;1.42;1;1
33773;2.03;1;1
78726;0.75;1;1
70114;1.62;1;1
134154;3.01;1;1
155302;1.5;1;1
59565;4.49;1;1
12078;1.83;1;1
68862;2.73;1;0
124901;4.29;1;1
30256;5.11;1;1
86208;6.09;1;0
170075;4.54;1;1
116387;3.3;1;1
62614;2.74;1;1
109134;4.3;1;0
109131;4.09;1;1
58529;4.56;1;0
83377;4.43;1;1
23404;2.48;1;1
25148;2.95;1;0
45914;3.35;1;0
14271;3.6;1;1
166675;1.37;1;0
170957;2.27;1;0
174816;1.45;1;0
174875;1.35;1;1
174709;3.21;1;0
174150;2.16;1;1
174710;1.59;1;1
198338;1.44;1;1
198348;1.57;1;1
8912;2.66;1;1
14064;3.06;1;1
14063;3.37;1;1
453;2.66;1;1
40522;3.99;1;1
14061;2.69;1;0
14282;2.69;1;1
1943;3.47;1;1
5325;1.73;1;1
18996;2.1;1;1
25492;2.4;1;1
1825;2.15;1;0
1822;2.79;1;1
451;1.73;1;0
25153;3.41;1;1
39752;2.25;1;1
25186;1.64;1;1
130785;2.79;1;0
76876;1.96;1;0
1828;2.8;1;1
76880;2.55;1;0
76875;1.77;1;0
130776;2.66;1;0
76877;3.78;1;0
76879;2.15;1;1
48777;1.92;1;1
3600;2.42;1;1
25485;4.46;1;1
121268;7.11;1;1
5513;5.89;1;1
6472;6.89;1;0
36886;6.49;1;1
36661;5.43;1;1
61651;4.95;1;1
46047;3.25;1;0
3844;4.03;1;1
187398;3.23;1;1
23631;3.13;1;1
13646;1.96;1;1
13647;1.99;1;1
180110;3.89;1;1
179976;3.89;1;1
11840;4.94;1;1
36819;3.09;1;1
86375;3.7;1;1
86376;3.77;1;1
91478;2.87;1;1
167227;11.94;1;1
512;7.29;1;1
91337;10.94;1;1
91462;6.29;1;1
58056;4.5;1;1
48340;2.69;1;0
124283;3.45;1;1
59299;3.43;1;1
57796;4.35;1;1
81318;7.19;1;1
194310;3.71;1;1
163420;2.96;1;1
102699;2.87;1;1
30358;3.04;1;0
18123;1.86;1;0
81316;4.0;1;1
101348;6.95;1;1
50680;4.98;1;1
54346;3.5;1;1
101456;4.99;1;1
25010;2.89;1;0
48573;3.58;1;1
49296;3.17;1;1
182477;1.9;1;0
25898;3.02;1;1
1851;1.72;1;1
1867;1.65;1;1
1848;2.92;1;1
8414;1.23;1;1
9692;1.69;1;1
130788;2.41;1;1
35149;1.73;1;1
92027;1.95;1;1
175765;2.51;1;1
175571;2.22;1;1
175570;2.24;1;1
49286;2.58;1;0
48348;2.86;1;1
76008;2.86;1;0
100979;2.86;1;1
134089;2.86;1;1
75491;4.3;1;1
120817;2.86;1;1
188013;4.19;1;1
188011;3.51;1;1
48339;1.61;1;1
48349;2.55;1;1
172731;3.05;1;1
68834;3.08;1;1
8572;2.1;1;1
25385;2.51;1;1
51274;2.49;1;1
54344;2.75;1;1
31447;1.81;1;1
175450;1.99;1;1
1870;0.98;1;1
1961;0.79;1;1
28368;0.94;1;1
3144;1.36;1;0
131813;2.03;1;1
53174;0.78;1;1
10076;0.81;1;1
39539;2.21;1;1
1874;1.37;1;1
197625;3.42;1;1
176622;2.15;1;1
57772;3.14;1;1
48353;1.6;1;1
78773;1.86;1;1
48354;1.66;1;1
25366;1.78;1;1
35155;1.63;1;1
48355;1.53;1;1
57768;1.67;1;1
48352;1.62;1;1
48350;2.86;1;1
101483;1.38;1;1
51271;2.56;1;1
25854;3.45;1;1
51276;2.3;1;0
51277;2.38;1;1
80380;1.55;1;1
80382;1.52;1;1
80381;1.39;1;1
180335;2.95;1;1
175448;2.15;1;1
207447;1.87;1;1
1962;2.07;1;1
239;1.15;1;1
241;0.99;1;1
30124;1.79;1;0
238;0.99;1;1
240;1.15;1;1
23630;2.11;1;1
28941;2.13;1;1
7029;1.09;1;1
8129;1.17;1;1
116321;2.04;1;0
30607;2.64;1;0
112808;2.21;1;1
36658;1.76;1;1
64679;1.48;1;1
36656;1.71;1;1
64690;1.43;1;1
14654;2.45;1;1
64685;2.11;1;1
25482;2.65;1;1
90811;2.58;1;1
90810;2.26;1;1
79520;1.57;1;1
50073;1.92;1;1
79517;1.85;1;1
50069;2.15;1;1
58635;2.74;1;1
59618;2.97;1;1
90822;2.35;1;1
90818;2.59;1;1
92267;1.72;1;1
28594;1.71;1;1
26286;1.57;1;1
11070;1.61;1;1
17932;1.14;1;1
12591;0.97;1;1
12581;1.55;1;1
52887;1.27;1;1
7056;4.19;1;1
15746;2.67;1;1
5132;1.07;1;1
6359;0.99;1;1
13678;0.65;1;1
13679;0.65;1;1
3714;1.36;1;1
3070;1.35;1;1
89344;2.65;1;1
6525;1.45;1;1
89345;2.82;1;1
8475;1.17;1;1
3072;1.57;1;1
6526;1.2;1;1
89346;2.4;1;1
87375;1.53;1;1
71451;0.87;1;1
124936;0.57;1;1
187246;3.11;1;0
151510;1.0;1;1
151511;1.31;1;1
151522;2.24;1;1
205233;2.9;1;1
205232;2.9;1;1
151950;1.28;1;1
180545;2.01;1;0
180547;2.01;1;1
180544;3.57;1;0
180548;3.49;1;0
180550;1.98;1;1
180551;2.55;1;1
92356;1.83;1;1
15937;2.29;1;1
92357;2.11;1;1
119333;1.78;1;0
201915;1.13;1;1
201837;1.08;1;1
3338;1.03;1;1
73695;0.45;1;1
204247;1.39;1;1
201934;1.39;1;1
205236;2.49;1;1
16090;1.7;1;0
119284;1.77;1;0
10220;2.07;1;1
5718;2.59;1;1
15741;2.35;1;1
3066;2.71;1;1
178779;3.47;1;1
49872;3.2;1;1
178844;3.47;1;1
178845;3.47;1;1
49873;2.99;1;1
68486;2.43;1;1
85082;16.76;1;1
35407;3.54;1;1
28716;3.25;1;1
123375;3.42;1;1
14661;2.26;1;1
14575;2.29;1;1
14574;1.96;1;1
15010;1.91;1;1
37775;3.89;1;1
1640;5.26;1;1
47198;3.44;1;1
47199;7.46;1;1
57850;8.84;1;1
57849;8.76;1;1
88473;7.29;1;1
57956;3.6;1;1
122991;6.33;1;1
111972;5.99;1;1
40342;6.05;1;1
85383;7.87;1;1
32480;7.86;1;1
32479;7.86;1;1
43602;2.74;1;1
43605;3.11;1;1
4512;1.77;1;1
638;1.95;1;0
75357;1.73;1;0
62418;3.39;1;1
62340;3.86;1;0
24095;3.95;1;1
10971;2.5;1;1
24094;3.87;1;1
62417;2.92;1;0
40620;3.36;1;0
40279;2.4;1;1
39444;2.46;1;1
39443;3.15;1;0
39421;2.61;1;0
42873;2.69;1;0
104008;2.87;1;1
42560;2.79;1;1
42872;2.8;1;1
